,case:concept:name,concept:name,org:resource,time:timestamp,start time,seriousness,customer,product,seriousness_2,service_level,service_type,workgroup
729,Case 157,Closed,Value 5,2006-12-05 00:00:00+00:00,20:28.0,Value 1,Value 91,Value 1,Value 1,Value 2,Value 1,Value 1
746,Case 162,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,47:43.0,Value 1,Value 93,Value 2,Value 2,Value 2,Value 1,Value 1
745,Case 161,Closed,Value 5,2006-12-05 00:00:00+00:00,20:19.0,Value 1,Value 18,Value 3,Value 1,Value 2,Value 1,Value 1
744,Case 161,Resolve ticket,Value 11,2006-12-05 00:00:00+00:00,24:41.0,Value 1,Value 18,Value 3,Value 1,Value 2,Value 1,Value 1
743,Case 161,Take in charge ticket,Value 11,2006-12-05 00:00:00+00:00,33:35.0,Value 1,Value 18,Value 3,Value 1,Value 2,Value 1,Value 1
742,Case 161,Assign seriousness,Value 11,2006-12-05 00:00:00+00:00,16:09.0,Value 1,Value 18,Value 3,Value 4,Value 2,Value 1,Value 1
741,Case 160,Closed,Value 5,2006-12-05 00:00:00+00:00,01:15.0,Value 1,Value 92,Value 3,Value 4,Value 2,Value 2,Value 2
740,Case 160,Resolve ticket,Value 8,2006-12-05 00:00:00+00:00,28:30.0,Value 1,Value 92,Value 3,Value 4,Value 2,Value 2,Value 2
739,Case 160,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,26:45.0,Value 1,Value 92,Value 3,Value 4,Value 2,Value 2,Value 2
738,Case 160,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,55:02.0,Value 1,Value 92,Value 3,Value 4,Value 2,Value 2,Value 2
737,Case 159,Closed,Value 5,2006-12-05 00:00:00+00:00,21:38.0,Value 1,Value 14,Value 2,Value 1,Value 2,Value 1,Value 1
736,Case 159,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,20:30.0,Value 1,Value 14,Value 2,Value 1,Value 2,Value 1,Value 1
735,Case 159,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,46:44.0,Value 1,Value 14,Value 2,Value 1,Value 2,Value 1,Value 1
734,Case 159,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,12:16.0,Value 1,Value 14,Value 2,Value 1,Value 2,Value 1,Value 1
733,Case 158,Closed,Value 5,2006-12-05 00:00:00+00:00,01:05.0,Value 1,Value 9,Value 3,Value 1,Value 3,Value 1,Value 1
732,Case 158,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,53:48.0,Value 1,Value 9,Value 3,Value 1,Value 3,Value 1,Value 1
731,Case 158,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,45:37.0,Value 1,Value 9,Value 3,Value 1,Value 3,Value 1,Value 1
730,Case 158,Assign seriousness,Value 7,2006-12-05 00:00:00+00:00,57:01.0,Value 1,Value 9,Value 3,Value 1,Value 3,Value 1,Value 1
709,Case 153,Resolve ticket,Value 10,2006-12-05 00:00:00+00:00,01:29.0,Value 1,Value 89,Value 1,Value 4,Value 3,Value 1,Value 1
708,Case 153,Take in charge ticket,Value 10,2006-12-05 00:00:00+00:00,00:33.0,Value 1,Value 89,Value 1,Value 4,Value 3,Value 1,Value 1
707,Case 153,Assign seriousness,Value 4,2006-12-05 00:00:00+00:00,35:06.0,Value 1,Value 89,Value 1,Value 4,Value 3,Value 1,Value 1
706,Case 152,Closed,Value 5,2006-12-05 00:00:00+00:00,10:23.0,Value 1,Value 51,Value 13,Value 1,Value 2,Value 1,Value 1
684,Case 148,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,14:26.0,Value 1,Value 11,Value 12,Value 1,Value 2,Value 1,Value 1
683,Case 148,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,19:35.0,Value 1,Value 11,Value 12,Value 1,Value 2,Value 1,Value 1
682,Case 147,Closed,Value 3,2006-12-05 00:00:00+00:00,11:10.0,Value 1,Value 12,Value 1,Value 2,Value 2,Value 1,Value 1
681,Case 147,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,10:51.0,Value 1,Value 12,Value 1,Value 2,Value 2,Value 1,Value 1
680,Case 147,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,06:37.0,Value 1,Value 12,Value 1,Value 2,Value 2,Value 1,Value 1
679,Case 147,Assign seriousness,Value 4,2006-12-05 00:00:00+00:00,44:14.0,Value 1,Value 12,Value 1,Value 2,Value 2,Value 1,Value 1
678,Case 146,Closed,Value 5,2006-12-05 00:00:00+00:00,00:53.0,Value 1,Value 86,Value 3,Value 1,Value 2,Value 1,Value 1
677,Case 146,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,09:39.0,Value 1,Value 86,Value 3,Value 1,Value 2,Value 1,Value 1
676,Case 146,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,09:10.0,Value 1,Value 86,Value 3,Value 1,Value 2,Value 1,Value 1
675,Case 146,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,55:27.0,Value 1,Value 86,Value 3,Value 1,Value 2,Value 1,Value 1
685,Case 148,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,14:53.0,Value 1,Value 11,Value 12,Value 1,Value 2,Value 1,Value 1
747,Case 162,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,29:10.0,Value 1,Value 93,Value 2,Value 2,Value 2,Value 1,Value 1
686,Case 148,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,14:53.0,Value 1,Value 11,Value 12,Value 1,Value 2,Value 1,Value 1
688,Case 149,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,35:27.0,Value 1,Value 87,Value 2,Value 2,Value 2,Value 1,Value 1
705,Case 152,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,12:16.0,Value 1,Value 51,Value 13,Value 1,Value 2,Value 1,Value 1
704,Case 152,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,00:37.0,Value 1,Value 51,Value 13,Value 1,Value 2,Value 1,Value 1
703,Case 152,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,08:58.0,Value 1,Value 51,Value 13,Value 1,Value 2,Value 1,Value 1
702,Case 151,Closed,Value 5,2006-12-05 00:00:00+00:00,30:26.0,Value 1,Value 88,Value 3,Value 1,Value 2,Value 1,Value 3
701,Case 151,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,33:49.0,Value 1,Value 88,Value 3,Value 1,Value 2,Value 1,Value 3
700,Case 151,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,33:38.0,Value 1,Value 88,Value 3,Value 1,Value 2,Value 1,Value 3
699,Case 151,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,25:33.0,Value 1,Value 88,Value 3,Value 1,Value 2,Value 1,Value 3
691,Case 149,Closed,Value 5,2006-12-05 00:00:00+00:00,40:25.0,Value 1,Value 87,Value 2,Value 2,Value 2,Value 1,Value 1
690,Case 149,Resolve ticket,Value 8,2006-12-05 00:00:00+00:00,24:44.0,Value 1,Value 87,Value 2,Value 2,Value 2,Value 1,Value 1
689,Case 149,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,16:21.0,Value 1,Value 87,Value 2,Value 2,Value 2,Value 1,Value 1
687,Case 148,Closed,Value 5,2006-12-05 00:00:00+00:00,20:25.0,Value 1,Value 11,Value 12,Value 1,Value 2,Value 1,Value 1
748,Case 162,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,30:00.0,Value 1,Value 93,Value 2,Value 2,Value 2,Value 1,Value 1
749,Case 162,Closed,Value 5,2006-12-05 00:00:00+00:00,52:25.0,Value 1,Value 93,Value 2,Value 2,Value 2,Value 1,Value 1
750,Case 163,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,27:20.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
809,Case 176,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,44:48.0,Value 1,Value 16,Value 2,Value 1,Value 2,Value 1,Value 1
808,Case 176,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,44:26.0,Value 1,Value 16,Value 2,Value 1,Value 2,Value 1,Value 1
807,Case 175,Closed,Value 5,2006-12-05 00:00:00+00:00,00:53.0,Value 1,Value 13,Value 3,Value 2,Value 3,Value 1,Value 1
806,Case 175,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,00:18.0,Value 1,Value 13,Value 3,Value 2,Value 3,Value 1,Value 1
805,Case 175,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,59:41.0,Value 1,Value 13,Value 3,Value 2,Value 3,Value 1,Value 1
804,Case 175,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,46:59.0,Value 1,Value 13,Value 3,Value 2,Value 3,Value 1,Value 1
803,Case 174,Closed,Value 5,2006-12-05 00:00:00+00:00,40:33.0,Value 1,Value 97,Value 1,Value 1,Value 2,Value 1,Value 1
802,Case 174,Resolve ticket,Value 4,2006-12-05 00:00:00+00:00,20:52.0,Value 1,Value 97,Value 1,Value 1,Value 2,Value 1,Value 1
801,Case 174,Wait,Value 4,2006-12-05 00:00:00+00:00,24:35.0,Value 1,Value 97,Value 1,Value 1,Value 2,Value 1,Value 1
800,Case 174,Take in charge ticket,Value 4,2006-12-05 00:00:00+00:00,48:18.0,Value 1,Value 97,Value 1,Value 1,Value 2,Value 1,Value 1
799,Case 174,Assign seriousness,Value 4,2006-12-05 00:00:00+00:00,22:28.0,Value 1,Value 97,Value 1,Value 1,Value 2,Value 1,Value 1
798,Case 173,Closed,Value 5,2006-12-05 00:00:00+00:00,21:08.0,Value 1,Value 96,Value 3,Value 2,Value 2,Value 2,Value 2
797,Case 173,Resolve ticket,Value 12,2006-12-05 00:00:00+00:00,01:14.0,Value 1,Value 96,Value 3,Value 2,Value 2,Value 2,Value 2
796,Case 173,Take in charge ticket,Value 12,2006-12-05 00:00:00+00:00,58:01.0,Value 1,Value 96,Value 3,Value 2,Value 2,Value 2,Value 2
795,Case 173,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,15:27.0,Value 1,Value 96,Value 3,Value 2,Value 2,Value 2,Value 2
794,Case 173,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,15:12.0,Value 1,Value 96,Value 3,Value 2,Value 2,Value 2,Value 2
793,Case 172,Closed,Value 5,2006-12-05 00:00:00+00:00,00:47.0,Value 1,Value 65,Value 3,Value 2,Value 2,Value 1,Value 1
810,Case 176,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,11:34.0,Value 1,Value 16,Value 2,Value 1,Value 2,Value 1,Value 1
792,Case 172,Resolve ticket,Value 14,2006-12-05 00:00:00+00:00,08:54.0,Value 1,Value 65,Value 3,Value 2,Value 2,Value 1,Value 1
811,Case 176,Closed,Value 5,2006-12-05 00:00:00+00:00,50:31.0,Value 1,Value 16,Value 2,Value 1,Value 2,Value 1,Value 1
813,Case 177,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,21:52.0,Value 1,Value 88,Value 1,Value 1,Value 2,Value 1,Value 1
830,Case 181,Closed,Value 5,2006-12-05 00:00:00+00:00,00:50.0,Value 1,Value 67,Value 3,Value 1,Value 2,Value 2,Value 2
829,Case 181,Resolve ticket,Value 12,2006-12-05 00:00:00+00:00,14:19.0,Value 1,Value 67,Value 3,Value 1,Value 2,Value 2,Value 2
828,Case 181,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,51:55.0,Value 1,Value 67,Value 3,Value 1,Value 2,Value 2,Value 2
827,Case 180,Closed,Value 5,2006-12-05 00:00:00+00:00,30:36.0,Value 1,Value 53,Value 2,Value 2,Value 2,Value 1,Value 1
826,Case 180,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,31:30.0,Value 1,Value 53,Value 2,Value 2,Value 2,Value 1,Value 1
825,Case 180,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,07:44.0,Value 1,Value 53,Value 2,Value 2,Value 2,Value 1,Value 1
824,Case 180,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,23:22.0,Value 1,Value 53,Value 2,Value 2,Value 2,Value 1,Value 1
823,Case 179,Closed,Value 5,2006-12-05 00:00:00+00:00,40:20.0,Value 1,Value 43,Value 2,Value 1,Value 2,Value 1,Value 1
822,Case 179,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,57:39.0,Value 1,Value 43,Value 2,Value 1,Value 2,Value 1,Value 1
821,Case 179,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,29:39.0,Value 1,Value 43,Value 2,Value 1,Value 2,Value 1,Value 1
820,Case 179,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,30:07.0,Value 1,Value 43,Value 2,Value 1,Value 2,Value 1,Value 1
819,Case 178,Closed,Value 5,2006-12-05 00:00:00+00:00,50:18.0,Value 1,Value 81,Value 1,Value 1,Value 2,Value 1,Value 1
818,Case 178,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,36:49.0,Value 1,Value 81,Value 1,Value 1,Value 2,Value 1,Value 1
817,Case 178,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,49:52.0,Value 1,Value 81,Value 1,Value 1,Value 2,Value 1,Value 1
816,Case 178,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,49:43.0,Value 1,Value 81,Value 1,Value 1,Value 2,Value 1,Value 1
815,Case 177,Closed,Value 5,2006-12-05 00:00:00+00:00,21:43.0,Value 1,Value 88,Value 1,Value 1,Value 2,Value 1,Value 1
814,Case 177,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,42:03.0,Value 1,Value 88,Value 1,Value 1,Value 2,Value 1,Value 1
812,Case 177,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,12:04.0,Value 1,Value 88,Value 1,Value 1,Value 2,Value 1,Value 1
997,Case 217,Closed,Value 5,2006-12-05 00:00:00+00:00,40:35.0,Value 1,Value 5,Value 1,Value 1,Value 3,Value 1,Value 1
791,Case 172,Take in charge ticket,Value 14,2006-12-05 00:00:00+00:00,03:12.0,Value 1,Value 65,Value 3,Value 2,Value 2,Value 1,Value 1
789,Case 171,Closed,Value 5,2006-12-05 00:00:00+00:00,20:14.0,Value 1,Value 34,Value 1,Value 2,Value 2,Value 1,Value 1
764,Case 166,Closed,Value 5,2006-12-05 00:00:00+00:00,50:35.0,Value 1,Value 95,Value 3,Value 2,Value 2,Value 1,Value 3
763,Case 166,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,56:36.0,Value 1,Value 95,Value 3,Value 2,Value 2,Value 1,Value 3
762,Case 166,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,56:28.0,Value 1,Value 95,Value 3,Value 2,Value 2,Value 1,Value 3
761,Case 166,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,48:50.0,Value 1,Value 95,Value 3,Value 2,Value 2,Value 1,Value 3
760,Case 165,Closed,Value 5,2006-12-05 00:00:00+00:00,40:38.0,Value 1,Value 49,Value 1,Value 2,Value 2,Value 1,Value 1
759,Case 165,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,36:49.0,Value 1,Value 49,Value 1,Value 2,Value 2,Value 1,Value 1
758,Case 165,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,36:23.0,Value 1,Value 49,Value 1,Value 2,Value 2,Value 1,Value 1
757,Case 164,Closed,Value 5,2006-12-05 00:00:00+00:00,51:16.0,Value 1,Value 94,Value 3,Value 2,Value 3,Value 1,Value 1
756,Case 164,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,03:08.0,Value 1,Value 94,Value 3,Value 2,Value 3,Value 1,Value 1
755,Case 164,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,46:50.0,Value 1,Value 94,Value 3,Value 2,Value 3,Value 1,Value 1
754,Case 164,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,44:01.0,Value 1,Value 94,Value 3,Value 2,Value 3,Value 1,Value 1
753,Case 163,Closed,Value 5,2006-12-05 00:00:00+00:00,30:57.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
752,Case 163,Resolve ticket,Value 16,2006-12-05 00:00:00+00:00,46:36.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
751,Case 163,Take in charge ticket,Value 16,2006-12-05 00:00:00+00:00,46:30.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
790,Case 172,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,02:20.0,Value 1,Value 65,Value 3,Value 2,Value 2,Value 1,Value 1
771,Case 168,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,01:47.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
788,Case 171,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,34:45.0,Value 1,Value 34,Value 1,Value 2,Value 2,Value 1,Value 1
787,Case 171,Take in charge ticket,Value 15,2006-12-05 00:00:00+00:00,06:35.0,Value 1,Value 34,Value 1,Value 2,Value 2,Value 1,Value 1
786,Case 171,Assign seriousness,Value 15,2006-12-05 00:00:00+00:00,49:49.0,Value 1,Value 34,Value 1,Value 2,Value 2,Value 1,Value 1
785,Case 171,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,12:48.0,Value 1,Value 34,Value 1,Value 2,Value 2,Value 1,Value 1
777,Case 169,Closed,Value 3,2006-12-05 00:00:00+00:00,43:20.0,Value 1,Value 79,Value 1,Value 1,Value 2,Value 1,Value 1
776,Case 169,Resolve ticket,Value 4,2006-12-05 00:00:00+00:00,43:10.0,Value 1,Value 79,Value 1,Value 1,Value 2,Value 1,Value 1
775,Case 169,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,05:44.0,Value 1,Value 79,Value 1,Value 1,Value 2,Value 1,Value 1
774,Case 168,Closed,Value 5,2006-12-05 00:00:00+00:00,10:48.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
773,Case 168,Resolve ticket,Value 6,2006-12-05 00:00:00+00:00,21:29.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
772,Case 168,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,20:28.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
1224,Case 267,Closed,Value 5,2006-12-05 00:00:00+00:00,50:22.0,Value 1,Value 49,Value 1,Value 2,Value 2,Value 1,Value 1
1223,Case 267,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,14:58.0,Value 1,Value 49,Value 1,Value 2,Value 2,Value 1,Value 1
1222,Case 267,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,42:08.0,Value 1,Value 49,Value 1,Value 2,Value 2,Value 1,Value 1
1221,Case 267,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,41:25.0,Value 1,Value 49,Value 1,Value 2,Value 2,Value 1,Value 1
1216,Case 265,Closed,Value 3,2006-12-05 00:00:00+00:00,02:18.0,Value 1,Value 18,Value 1,Value 2,Value 2,Value 1,Value 1
1215,Case 265,Resolve ticket,Value 14,2006-12-05 00:00:00+00:00,01:57.0,Value 1,Value 18,Value 1,Value 2,Value 2,Value 1,Value 1
1214,Case 265,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,51:08.0,Value 1,Value 18,Value 1,Value 2,Value 2,Value 1,Value 1
1213,Case 265,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,50:24.0,Value 1,Value 18,Value 1,Value 2,Value 2,Value 1,Value 1
1212,Case 264,Closed,Value 5,2006-12-05 00:00:00+00:00,32:47.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
1211,Case 264,Resolve ticket,Value 6,2006-12-05 00:00:00+00:00,22:38.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
1210,Case 264,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,05:59.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
1246,Case 272,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,58:57.0,Value 1,Value 35,Value 3,Value 2,Value 2,Value 2,Value 2
1245,Case 271,Closed,Value 5,2006-12-05 00:00:00+00:00,50:28.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 1
1244,Case 271,Resolve ticket,Value 11,2006-12-05 00:00:00+00:00,00:50.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 1
1243,Case 271,Take in charge ticket,Value 11,2006-12-05 00:00:00+00:00,52:48.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 1
1242,Case 271,Assign seriousness,Value 11,2006-12-05 00:00:00+00:00,45:49.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 1
1241,Case 271,Assign seriousness,Value 11,2006-12-05 00:00:00+00:00,44:57.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 1
1240,Case 271,Insert ticket,Value 11,2006-12-05 00:00:00+00:00,43:25.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 1
1239,Case 270,Closed,Value 5,2006-12-05 00:00:00+00:00,10:43.0,Value 1,Value 107,Value 3,Value 1,Value 2,Value 1,Value 1
1238,Case 270,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,48:27.0,Value 1,Value 107,Value 3,Value 1,Value 2,Value 1,Value 1
1237,Case 270,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,05:40.0,Value 1,Value 107,Value 3,Value 1,Value 2,Value 1,Value 1
1236,Case 270,Wait,Value 2,2006-12-05 00:00:00+00:00,40:01.0,Value 1,Value 107,Value 3,Value 1,Value 2,Value 1,Value 1
1235,Case 270,Wait,Value 2,2006-12-05 00:00:00+00:00,42:02.0,Value 1,Value 107,Value 3,Value 1,Value 2,Value 1,Value 1
1234,Case 270,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,49:20.0,Value 1,Value 107,Value 3,Value 1,Value 2,Value 1,Value 1
1233,Case 270,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,48:44.0,Value 1,Value 107,Value 3,Value 1,Value 2,Value 1,Value 1
1232,Case 269,Closed,Value 5,2006-12-05 00:00:00+00:00,15:26.0,Value 1,Value 13,Value 1,Value 2,Value 3,Value 1,Value 1
1231,Case 269,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,15:12.0,Value 1,Value 13,Value 1,Value 2,Value 3,Value 1,Value 1
1230,Case 269,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,40:49.0,Value 1,Value 13,Value 1,Value 2,Value 3,Value 1,Value 1
1209,Case 264,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,27:13.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
1208,Case 263,Closed,Value 5,2006-12-05 00:00:00+00:00,01:45.0,Value 1,Value 129,Value 4,Value 1,Value 2,Value 1,Value 1
1207,Case 263,Resolve ticket,Value 10,2006-12-05 00:00:00+00:00,01:38.0,Value 1,Value 129,Value 4,Value 1,Value 2,Value 1,Value 1
1206,Case 263,Take in charge ticket,Value 10,2006-12-05 00:00:00+00:00,16:43.0,Value 1,Value 129,Value 4,Value 1,Value 2,Value 1,Value 1
1183,Case 258,Closed,Value 5,2006-12-05 00:00:00+00:00,00:39.0,Value 1,Value 127,Value 3,Value 1,Value 3,Value 1,Value 1
1182,Case 258,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,45:48.0,Value 1,Value 127,Value 3,Value 1,Value 3,Value 1,Value 1
1181,Case 258,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,45:40.0,Value 1,Value 127,Value 3,Value 1,Value 3,Value 1,Value 1
1180,Case 258,Wait,Value 9,2006-12-05 00:00:00+00:00,16:35.0,Value 1,Value 127,Value 3,Value 1,Value 3,Value 1,Value 1
1179,Case 258,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,16:17.0,Value 1,Value 127,Value 3,Value 1,Value 3,Value 1,Value 1
1178,Case 258,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,21:12.0,Value 1,Value 127,Value 3,Value 1,Value 3,Value 1,Value 1
1177,Case 257,Closed,Value 5,2006-12-05 00:00:00+00:00,50:25.0,Value 1,Value 126,Value 1,Value 2,Value 2,Value 1,Value 1
1176,Case 257,Resolve ticket,Value 8,2006-12-05 00:00:00+00:00,50:56.0,Value 1,Value 126,Value 1,Value 2,Value 2,Value 1,Value 1
1175,Case 257,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,50:46.0,Value 1,Value 126,Value 1,Value 2,Value 2,Value 1,Value 1
1174,Case 257,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,42:47.0,Value 1,Value 126,Value 1,Value 2,Value 2,Value 1,Value 1
1173,Case 256,Closed,Value 5,2006-12-05 00:00:00+00:00,00:42.0,Value 1,Value 76,Value 3,Value 2,Value 2,Value 1,Value 1
1172,Case 256,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,00:26.0,Value 1,Value 76,Value 3,Value 2,Value 2,Value 1,Value 1
1171,Case 256,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,59:56.0,Value 1,Value 76,Value 3,Value 2,Value 2,Value 1,Value 1
1170,Case 256,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,41:38.0,Value 1,Value 76,Value 3,Value 2,Value 2,Value 1,Value 1
1169,Case 255,Closed,Value 5,2006-12-05 00:00:00+00:00,30:29.0,Value 1,Value 28,Value 1,Value 1,Value 3,Value 1,Value 1
1168,Case 255,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,07:30.0,Value 1,Value 28,Value 1,Value 1,Value 3,Value 1,Value 1
1247,Case 272,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,39:02.0,Value 1,Value 35,Value 3,Value 2,Value 2,Value 2,Value 2
1205,Case 263,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,51:52.0,Value 1,Value 129,Value 4,Value 1,Value 2,Value 1,Value 1
1197,Case 261,Closed,Value 5,2006-12-05 00:00:00+00:00,14:21.0,Value 1,Value 104,Value 1,Value 4,Value 3,Value 1,Value 1
